wave,flux
1659,0.28160596
1660,0.28168306
1661,0.2842818
1662,0.29329723
1663,0.29555437
1664,0.27745286
1665,0.27712986
1666,0.2868962
1667,0.28056103
1668,0.27377966
1669,0.27576974
1670,0.27350923
1671,0.28309873
1672,0.2844892
1673,0.27581996
1674,0.28373244
1675,0.2942736
1676,0.271411
1677,0.28302458
1678,0.27682498
1679,0.28047284
1680,0.2775767
1681,0.26860586
1682,0.2818655
1683,0.2685969
1684,0.28134066
1685,0.28688815
1686,0.2806071
1687,0.2788368
1688,0.28231922
1689,0.26795572
1690,0.26896477
1691,0.26951218
1692,0.26462436
1693,0.26451054
1694,0.27320582
1695,0.267043
1696,0.25441873
1697,0.25101358
1698,0.25207692
1699,0.25718865
1700,0.27067342
1701,0.26461855
1702,0.2715533
1703,0.27627122
1704,0.2799973
1705,0.2791791
1706,0.2626045
1707,0.26088262
1708,0.2540999
1709,0.26576155
1710,0.26882738
1711,0.25858945
1712,0.26317713
1713,0.22372256
1714,0.20294774
1715,0.22101352
1716,0.24459685
1717,0.25508618
1718,0.26500833
1719,0.25459018
1720,0.2636572
1721,0.27161098
1722,0.26556212
1723,0.25864407
1724,0.26774707
1725,0.26790756
1726,0.25540057
1727,0.26922894
1728,0.27320036
1729,0.25582495
1730,0.2646427
1731,0.26291957
1732,0.25667202
1733,0.2568392
1734,0.24738087
1735,0.24094163
1736,0.26725468
1737,0.25468802
1738,0.2559689
1739,0.2598421
1740,0.25780776
1741,0.25743404
1742,0.26332274
1743,0.2574384
1744,0.27365267
1745,0.26331156
1746,0.24992904
1747,0.25696182
1748,0.25306374
1749,0.23939154
1750,0.23615327
1751,0.25451404
1752,0.26753289
1753,0.26249063
1754,0.26068088
1755,0.25529256
1756,0.25225425
1757,0.25396982
1758,0.25903347
1759,0.26138818
1760,0.2570775
1761,0.2598449
1762,0.26229757
1763,0.24965858
1764,0.24581726
1765,0.25621733
1766,0.24963458
1767,0.24578993
1768,0.2516217
1769,0.25179565
1770,0.24925263
1771,0.25093785
1772,0.25638658
1773,0.26990443
1774,0.24536283
1775,0.24042866
1776,0.24392895
1777,0.24240933
1778,0.26250827
1779,0.2577883
1780,0.2625448
1781,0.2578721
1782,0.25599137
1783,0.26466626
1784,0.26106206
1785,0.2545314
1786,0.26033485
1787,0.25864777
1788,0.25126123
1789,0.25490272
1790,0.26888612
1791,0.2547029
1792,0.25350028
1793,0.25315616
1794,0.25823233
1795,0.2626955
1796,0.24499254
1797,0.25159487
1798,0.2639204
1799,0.25600234
1800,0.2536284
1801,0.2635553
1802,0.24964574
1803,0.24744225
1804,0.25466225
1805,0.24975991
1806,0.24716575
1807,0.25330713
1808,0.24639715
1809,0.24582157
1810,0.23891473
1811,0.24723293
1812,0.25753042
1813,0.26394016
1814,0.2820933
1815,0.26238987
1816,0.25120735
1817,0.25192815
1818,0.25956553
1819,0.266318
1820,0.26212442
1821,0.2556026
1822,0.24488321
1823,0.25536904
1824,0.2602506
1825,0.25023112
1826,0.2635453
1827,0.26127335
1828,0.2568139
1829,0.25466853
1830,0.2523162
1831,0.2553965
1832,0.27206376
1833,0.27368578
1834,0.25656608
1835,0.24495156
1836,0.24634743
1837,0.24980085
1838,0.24697037
1839,0.25841492
1840,0.25941962
1841,0.2565321
1842,0.25260565
1843,0.24978745
1844,0.25360483
1845,0.251032
1846,0.25543213
1847,0.2575955
1848,0.25576502
1849,0.25773874
1850,0.26342514
1851,0.24852617
1852,0.25943238
1853,0.2631289
1854,0.25671554
1855,0.25604644
1856,0.25714883
1857,0.2513297
1858,0.2519738
1859,0.24525142
1860,0.24379596
1861,0.25277215
1862,0.24724174
1863,0.24043337
1864,0.2516902
1865,0.25898218
1866,0.2584755
1867,0.25676805
1868,0.2536816
1869,0.25699705
1870,0.2524599
1871,0.2542025
1872,0.25021482
1873,0.24087045
1874,0.25204313
1875,0.23915055
1876,0.25376484
1877,0.2631292
1878,0.2629981
1879,0.26167035
1880,0.24898918
1881,0.24899295
1882,0.25110635
1883,0.24659503
1884,0.2544616
1885,0.26776215
1886,0.24752685
1887,0.25460136
1888,0.2625214
1889,0.25103977
1890,0.24812435
1891,0.26149645
1892,0.25009212
1893,0.24911548
1894,0.24929203
1895,0.25439477
1896,0.26192388
1897,0.26140857
1898,0.2523483
1899,0.26572782
1900,0.25245044
1901,0.24932048
1902,0.25609446
1903,0.24019586
1904,0.18890014
1905,0.13016288
1906,0.109721854
1907,0.16230495
1908,0.22582619
1909,0.23893271
1910,0.2320766
1911,0.23153265
1912,0.2262724
1913,0.23762788
1914,0.24882703
1915,0.23342828
1916,0.20109977
1917,0.18015409
1918,0.22273988
1919,0.24404944
1920,0.24682006
1921,0.25757143
1922,0.23739515
1923,0.21970488
1924,0.21628103
1925,0.23426759
1926,0.2544871
1927,0.2552345
1928,0.24232592
1929,0.2406109
1930,0.2613473
1931,0.25779358
1932,0.24801731
1933,0.25671557
1934,0.25307196
1935,0.2579022
1936,0.25408605
1937,0.27187145
1938,0.2728168
1939,0.21492803
1940,0.17149721
1941,0.29159003
1942,0.29008156
1943,0.256922
1944,0.25747314
1945,0.26581544
1946,0.26142275
1947,0.24292287
1948,0.2513688
1949,0.24938487
1950,0.23836891
1951,0.23640746
1952,0.23307265
1953,0.2487258
1954,0.25649837
1955,0.25683165
1956,0.25694168
1957,0.2570517
1958,0.25716177
1959,0.2572718
1960,0.25738192
1961,0.257492
1962,0.25760213
1963,0.23097949
1964,0.2517071
1965,0.23458777
1966,0.17295198
1967,0.14192787
1968,0.13899392
1969,0.14068857
1970,0.16778077
1971,0.22664562
1972,0.24219094
1973,0.20991163
1974,0.19729848
1975,0.18369104
1976,0.1787562
1977,0.20600858
1978,0.23347355
1979,0.2645432
1980,0.26984876
1981,0.2630413
1982,0.25912502
1983,0.26005936
1984,0.2643179
1985,0.27375948
1986,0.26672298
1987,0.27570477
1988,0.28065267
1989,0.26353803
1990,0.2841526
1991,0.2815853
1992,0.2837834
1993,0.28654942
1994,0.28883815
1995,0.291152
1996,0.28099695
1997,0.28608865
1998,0.29338247
1999,0.29837742
2000,0.29162243
2001,0.27433765
2002,0.27489057
2003,0.28599438
2004,0.28833085
2005,0.2935725
2006,0.3049793
2007,0.30912042
2008,0.2991364
2009,0.30712533
2010,0.2981916
2011,0.29556382
2012,0.3022891
2013,0.30339134
2014,0.30598754
2015,0.29775944
2016,0.30102918
2017,0.3102815
2018,0.3069358
2019,0.29830524
2020,0.3197309
2021,0.307366
2022,0.3036469
2023,0.30059272
2024,0.30076417
2025,0.3128943
2026,0.3180893
2027,0.32936156
2028,0.32356527
2029,0.31794536
2030,0.3197984
2031,0.32318342
2032,0.32839465
2033,0.32051507
2034,0.3303696
2035,0.3375305
2036,0.33677107
2037,0.33905497
2038,0.34003514
2039,0.34885398
2040,0.35049507
2041,0.35278755
2042,0.3604323
2043,0.36542493
2044,0.35877022
2045,0.35709754
2046,0.37112933
2047,0.3710081
2048,0.36347634
2049,0.37557155
2050,0.39304304
2051,0.38126016
2052,0.38502043
2053,0.39362553
2054,0.39567393
2055,0.39726678
2056,0.40556237
2057,0.41945693
2058,0.41348597
2059,0.3986357
2060,0.3934024
2061,0.39653707
2062,0.38614416
2063,0.381637
2064,0.38143492
2065,0.38303012
2066,0.38068154
2067,0.37195724
2068,0.36387387
2069,0.3493918
2070,0.32444686
2071,0.31777897
2072,0.3273481
2073,0.3298667
2074,0.32518074
2075,0.32143375
2076,0.31910163
2077,0.31579375
2078,0.3156156
2079,0.32162106
2080,0.32319915
2081,0.3101292
2082,0.3121808
2083,0.31244382
2084,0.3079417
2085,0.30608487
2086,0.2970253
2087,0.30698404
2088,0.30427718
2089,0.29263395
2090,0.2872701
2091,0.2869403
2092,0.26742962
2093,0.23197718
2094,0.24056523
2095,0.25961918
2096,0.27414453
2097,0.2900961
2098,0.28596506
2099,0.2820472
2100,0.28078082
2101,0.2774033
2102,0.27214402
2103,0.27004528
2104,0.27338603
2105,0.27451462
2106,0.26998118
2107,0.27456337
2108,0.27955866
2109,0.26968798
2110,0.2632099
2111,0.27838436
2112,0.2741128
2113,0.26869324
2114,0.2660614
2115,0.26055184
2116,0.27044845
2117,0.26177135
2118,0.26024386
2119,0.25882375
2120,0.25580132
2121,0.25665796
2122,0.2542708
2123,0.25286886
2124,0.2506864
2125,0.25225016
2126,0.25581604
2127,0.25646555
2128,0.2551443
2129,0.24897204
2130,0.25267568
2131,0.21732505
2132,0.16327398
2133,0.16257976
2134,0.22211537
2135,0.24614432
2136,0.24591582
2137,0.25412545
2138,0.25510722
2139,0.23484583
2140,0.23887393
2141,0.22983094
2142,0.24321385
2143,0.2535234
2144,0.2497563
2145,0.24737054
2146,0.2500484
2147,0.24300323
2148,0.24358346
2149,0.24633992
2150,0.24213797
2151,0.23666638
2152,0.2456647
2153,0.24136136
2154,0.23519774
2155,0.22980803
2156,0.23395999
2157,0.24572837
2158,0.23773023
2159,0.23641656
2160,0.23518015
2161,0.23220873
2162,0.23268531
2163,0.23873356
2164,0.24143685
2165,0.23678751
2166,0.23397863
2167,0.2372739
2168,0.24079351
2169,0.2398086
2170,0.2392179
2171,0.22693399
2172,0.23834637
2173,0.24309203
2174,0.24721387
2175,0.24756038
2176,0.17618924
2177,0.16219063
2178,0.2296524
2179,0.2519606
2180,0.21546718
2181,0.20121664
2182,0.21868537
2183,0.21952693
2184,0.23365656
2185,0.23213251
2186,0.22186968
2187,0.231158
2188,0.2406442
2189,0.24528062
2190,0.24599501
2191,0.24046998
2192,0.23786171
2193,0.24062404
2194,0.22913358
2195,0.23006046
2196,0.2267515
2197,0.23329152
2198,0.24037871
2199,0.2328097
2200,0.23209144
2201,0.2259672
2202,0.23494993
2203,0.24375728
2204,0.24618544
2205,0.2446885
2206,0.23218912
2207,0.23486881
2208,0.23134913
2209,0.23123147
2210,0.23524006
2211,0.23582515
2212,0.23880932
2213,0.23349382
2214,0.23803778
2215,0.23906231
2216,0.23206142
2217,0.22883831
2218,0.23456714
2219,0.23062037
2220,0.23531753
2221,0.23973624
2222,0.23803273
2223,0.23190236
2224,0.22188254
2225,0.22977135
2226,0.23053586
2227,0.23220272
2228,0.23301205
2229,0.22866012
2230,0.2372617
2231,0.2375376
2232,0.23004785
2233,0.23531912
2234,0.24609399
2235,0.24132001
2236,0.22815992
2237,0.22377084
2238,0.22783023
2239,0.23466603
2240,0.23380983
2241,0.22608618
2242,0.2331098
2243,0.24006678
2244,0.23983599
2245,0.24299602
2246,0.24442357
2247,0.23418689
2248,0.22743565
2249,0.23808934
2250,0.22963895
2251,0.23070654
2252,0.23632436
2253,0.22569095
2254,0.22924869
2255,0.2337761
2256,0.22229917
2257,0.23240092
2258,0.24493732
2259,0.22907658
2260,0.23212162
2261,0.22324525
2262,0.22073641
2263,0.22625653
2264,0.2268823
2265,0.22145969
2266,0.23004095
2267,0.22233313
2268,0.22866616
2269,0.2328639
2270,0.22804712
2271,0.22458655
2272,0.22370732
2273,0.2304354
2274,0.23618248
2275,0.22846992
2276,0.22207297
2277,0.2298009
2278,0.22631893
2279,0.23171602
2280,0.23920211
2281,0.23873425
2282,0.23417936
2283,0.23563184
2284,0.24083915
2285,0.23623063
2286,0.22824411
2287,0.2333995
2288,0.2360485
2289,0.22482038
2290,0.2351224
2291,0.22883107
2292,0.2307874
2293,0.22543615
2294,0.22022872
2295,0.21740808
2296,0.16435994
2297,0.102209195
2298,0.10817079
2299,0.15784122
2300,0.19787921
2301,0.20705427
2302,0.21479863
2303,0.22645096
2304,0.22185574
2305,0.21783227
2306,0.2235559
2307,0.23238097
2308,0.2406932
2309,0.2471537
2310,0.23736243
2311,0.2334344
2312,0.23463851
2313,0.22616369
2314,0.22160241
2315,0.226783
2316,0.22408801
2317,0.22114217
2318,0.22452658
2319,0.229676
2320,0.22873423
2321,0.22244443
2322,0.21696222
2323,0.21563049
2324,0.21881688
2325,0.22549364
2326,0.23132229
2327,0.22137296
2328,0.22157994
2329,0.22642052
2330,0.23000243
2331,0.2332979
2332,0.23133154
2333,0.22207037
2334,0.21837264
2335,0.22868049
2336,0.23213115
2337,0.2192239
2338,0.23147547
2339,0.23696543
2340,0.21811527
2341,0.21319391
2342,0.2220898
2343,0.21993522
2344,0.22006011
2345,0.2193159
2346,0.21943921
2347,0.22054677
2348,0.22516787
2349,0.23008509
2350,0.22346725
2351,0.22733966
2352,0.22300756
2353,0.22453228
2354,0.23196091
2355,0.22828414
2356,0.21693537
2357,0.23671731
2358,0.23525696
2359,0.22550909
2360,0.2203867
2361,0.21729435
2362,0.22215754
2363,0.22402218
2364,0.22986406
2365,0.22441651
2366,0.21861175
2367,0.22637668
2368,0.2220457
2369,0.22900495
2370,0.22471474
2371,0.22291061
2372,0.2300125
2373,0.23052438
2374,0.21498944
2375,0.22774285
2376,0.22483869
2377,0.22489126
2378,0.2271338
2379,0.21967326
2380,0.22925434
2381,0.22369793
2382,0.2203911
2383,0.22190821
2384,0.22396441
2385,0.2174057
2386,0.1944108
2387,0.19782735
2388,0.20059101
2389,0.21079154
2390,0.2189324
2391,0.21240252
2392,0.21761644
2393,0.21573065
2394,0.21872126
2395,0.21576944
2396,0.21036679
2397,0.20829143
2398,0.19362938
2399,0.20436837
2400,0.20916845
2401,0.21613221
2402,0.21635082
2403,0.20367353
2404,0.21628846
2405,0.21223632
2406,0.20445077
2407,0.18784823
2408,0.14422153
2409,0.094680436
2410,0.116615646
2411,0.15275322
2412,0.17028058
2413,0.18975173
2414,0.21143942
2415,0.21786876
2416,0.21669
2417,0.21287276
2418,0.20026188
2419,0.16368344
2420,0.12766531
2421,0.12901825
2422,0.15444875
2423,0.17722557
2424,0.19466777
2425,0.19614154
2426,0.19688907
2427,0.20744452
2428,0.19545719
2429,0.20187567
2430,0.20596127
2431,0.20882756
2432,0.21123189
2433,0.2066584
2434,0.19781716
2435,0.20508613
2436,0.20635362
2437,0.19949396
2438,0.2002027
2439,0.20982765
2440,0.19899146
2441,0.19742247
2442,0.20788412
2443,0.20818466
2444,0.19950321
2445,0.1974476
2446,0.19788972
2447,0.20360497
2448,0.20164907
2449,0.20116574
2450,0.20332518
2451,0.20267351
2452,0.20534796
2453,0.20599669
2454,0.19820617
2455,0.19974238
2456,0.20929234
2457,0.20963973
2458,0.20152035
2459,0.20221339
2460,0.19818233
2461,0.20175074
2462,0.20365092
2463,0.19433983
2464,0.20527843
2465,0.20929646
2466,0.20369396
2467,0.20873223
2468,0.20776834
2469,0.18986988
2470,0.20435244
2471,0.19292001
2472,0.19757596
2473,0.19909252
2474,0.19518967
2475,0.20038334
2476,0.19610208
2477,0.19376886
2478,0.19177116
2479,0.1951429
2480,0.20082101
2481,0.20189892
2482,0.20228793
2483,0.20288257
2484,0.19726957
2485,0.19827996
2486,0.20296723
2487,0.20254906
2488,0.2084678
2489,0.20398255
2490,0.20177117
2491,0.1997536
2492,0.19330037
2493,0.19111422
2494,0.20752254
2495,0.19695067
2496,0.18897393
2497,0.1923566
2498,0.2015199
2499,0.20770514
2500,0.205184
2501,0.20642063
2502,0.19404027
2503,0.19319253
2504,0.20011088
2505,0.19717684
2506,0.20712191
2507,0.21291345
2508,0.20867452
2509,0.20602298
2510,0.20599288
2511,0.20439982
2512,0.2080047
2513,0.20220561
2514,0.20965321
2515,0.20640874
2516,0.20019063
2517,0.21267872
2518,0.21388367
2519,0.20272715
2520,0.20076795
2521,0.20621149
2522,0.20719777
2523,0.20039435
2524,0.19946146
2525,0.204863
2526,0.20628375
2527,0.1977805
2528,0.19789839
2529,0.2146622
2530,0.20722146
2531,0.19227847
2532,0.19693837
2533,0.206964
2534,0.20631574
2535,0.20027034
2536,0.20634827
2537,0.19991201
2538,0.20298032
2539,0.19889127
2540,0.19288246
2541,0.1995746
2542,0.19664878
2543,0.20460285
2544,0.2122477
2545,0.20886222
2546,0.20200989
2547,0.20293789
2548,0.20236446
2549,0.19421573
2550,0.19910628
2551,0.2002301
2552,0.19937196
2553,0.20631965
2554,0.20046437
2555,0.20586418
2556,0.19921385
2557,0.20102954
2558,0.20654932
2559,0.1976802
2560,0.19684741
2561,0.1940844
2562,0.20904775
2563,0.20656735
2564,0.19393924
2565,0.20206472
2566,0.20669585
2567,0.21151444
2568,0.20395854
2569,0.20313747
2570,0.21005806
2571,0.21024872
2572,0.20867519
2573,0.20550685
2574,0.20202999
2575,0.21133536
2576,0.21648641
2577,0.20165023
2578,0.20352161
2579,0.21067542
2580,0.21486868
2581,0.21041307
2582,0.20467983
2583,0.20375104
2584,0.19732413
2585,0.20890261
2586,0.20540461
2587,0.20691815
2588,0.21288216
2589,0.20627896
2590,0.20592359
2591,0.20781814
2592,0.20133261
2593,0.1973729
2594,0.20023653
2595,0.20407492
2596,0.20588955
2597,0.19976188
2598,0.20388453
2599,0.20760158
2600,0.20525457
2601,0.20456566
2602,0.2066526
2603,0.19123875
2604,0.19761421
2605,0.2063782
2606,0.20447235
2607,0.20029962
2608,0.19630808
2609,0.20297404
2610,0.20258842
2611,0.20031832
2612,0.20197842
2613,0.20456311
2614,0.20260514
2615,0.19478099
2616,0.207904
2617,0.20517227
2618,0.19479153
2619,0.20432885
2620,0.19464703
2621,0.19438995
2622,0.20712575
2623,0.20296389
2624,0.19552135
2625,0.20748805
2626,0.19971615
2627,0.19955201
2628,0.19914402
2629,0.20234005
2630,0.20465419
2631,0.19739756
2632,0.19117068
2633,0.20065321
2634,0.20346217
2635,0.20509322
2636,0.20266557
2637,0.1939794
2638,0.19891183
2639,0.171884
2640,0.15763913
2641,0.16216676
2642,0.1779267
2643,0.19382864
2644,0.19111723
2645,0.1920738
2646,0.19171353
2647,0.19430427
2648,0.19794321
2649,0.19733702
2650,0.19701421
2651,0.18928985
2652,0.1916809
2653,0.19830401
2654,0.19542284
2655,0.18803549
2656,0.20330334
2657,0.20485401
2658,0.20251629
2659,0.19696563
2660,0.19610769
2661,0.2047917
2662,0.20308542
2663,0.19912598
2664,0.19824648
2665,0.20281138
2666,0.20569669
2667,0.20215626
2668,0.20409966
2669,0.20380044
2670,0.20529483
2671,0.20066114
2672,0.19796391
2673,0.20670769
2674,0.20622419
2675,0.19943078
2676,0.19624148
2677,0.19810477
2678,0.20354466
2679,0.20793372
2680,0.20318787
2681,0.19959624
2682,0.20468031
2683,0.20487429
2684,0.20295066
2685,0.2052782
2686,0.19387391
2687,0.19835666
2688,0.19864912
2689,0.1955349
2690,0.19710843
2691,0.20305969
2692,0.20325634
2693,0.20041743
2694,0.20204286
2695,0.1990727
2696,0.19458565
2697,0.19464108
2698,0.18747924
2699,0.200204
2700,0.2034012
2701,0.19832528
2702,0.19230075
2703,0.18909408
2704,0.1949539
2705,0.19509746
2706,0.19335772
2707,0.1923937
2708,0.19616525
2709,0.20189059
2710,0.19454399
2711,0.19318998
2712,0.19463387
2713,0.19512361
2714,0.19500346
2715,0.19577484
2716,0.19532531
2717,0.18952495
2718,0.19755562
2719,0.19563447
2720,0.18778956
2721,0.19584595
2722,0.19946761
2723,0.19123302
2724,0.19308053
2725,0.19660263
2726,0.19668259
2727,0.19970995
2728,0.20398766
2729,0.19378501
2730,0.19193563
2731,0.19735779
2732,0.19881201
2733,0.19487217
2734,0.19981138
2735,0.20605814
2736,0.1919093
2737,0.19045465
2738,0.19886284
2739,0.19294463
2740,0.1974168
2741,0.1936953
2742,0.19766787
2743,0.19897154
2744,0.19685198
2745,0.19768299
2746,0.19046342
2747,0.1928329
2748,0.19237597
2749,0.18662213
2750,0.1720188
2751,0.15581967
2752,0.16764235
2753,0.17746037
2754,0.1849112
2755,0.19178094
2756,0.19655973
2757,0.1958676
2758,0.18914682
2759,0.18825312
2760,0.19726253
2761,0.19708794
2762,0.18794991
2763,0.18712902
2764,0.19449931
2765,0.19514222
2766,0.19372985
2767,0.19447742
2768,0.19144453
2769,0.17773643
2770,0.16537395
2771,0.18121094
2772,0.18726085
2773,0.18450764
2774,0.18658486
2775,0.19357176
2776,0.19144507
2777,0.19159144
2778,0.1928298
2779,0.19242133
2780,0.18910296
2781,0.18724333
2782,0.19460246
2783,0.19065295
2784,0.1858118
2785,0.18719652
2786,0.18700907
2787,0.18283497
2788,0.19512402
2789,0.19543648
2790,0.19559442
2791,0.18990798
2792,0.1874785
2793,0.19561379
2794,0.18679649
2795,0.19522059
2796,0.19193766
2797,0.18830429
2798,0.19078314
2799,0.19138683
2800,0.19290832
2801,0.1898619
2802,0.18546906
2803,0.19085337
2804,0.19639325
2805,0.19003244
2806,0.19119236
2807,0.18760121
2808,0.19355269
2809,0.1887274
2810,0.18198913
2811,0.19200799
2812,0.1886505
2813,0.19773088
2814,0.19651493
2815,0.1956674
2816,0.19706628
2817,0.18972541
2818,0.18304949
2819,0.19516511
2820,0.1935318
2821,0.19287793
2822,0.19819614
2823,0.19764186
2824,0.19804102
2825,0.19888125
2826,0.19858243
2827,0.19817619
2828,0.19828986
2829,0.19952591
2830,0.20220147
2831,0.19572112
2832,0.19961026
2833,0.19706607
2834,0.19355798
2835,0.20368318
2836,0.19998263
2837,0.19962622
2838,0.20472248
2839,0.21009988
2840,0.2053593
2841,0.19734378
2842,0.21807009
2843,0.21138369
2844,0.19586511
2845,0.19629604
2846,0.20991413
2847,0.2156785
2848,0.20683268
2849,0.20417461
2850,0.20261523
2851,0.203644
2852,0.20438841
2853,0.2033743
2854,0.21072428
2855,0.20329283
2856,0.20541647
2857,0.20844331
2858,0.20616932
2859,0.2034882
2860,0.19746202
2861,0.19152561
2862,0.19417861
2863,0.19683032
2864,0.19909497
2865,0.20459633
2866,0.20170505
2867,0.19870104
2868,0.1999892
2869,0.20488578
2870,0.20473766
2871,0.19824946
2872,0.2040267
2873,0.20035723
2874,0.20352398
2875,0.19761157
2876,0.19130394
2877,0.20390035
2878,0.20742022
2879,0.19908457
2880,0.19718191
2881,0.19653836
2882,0.19184993
2883,0.18699118
2884,0.18684979
2885,0.19335218
2886,0.20485327
2887,0.20624116
2888,0.20422919
2889,0.20704949
2890,0.19158623
2891,0.20784062
2892,0.20844136
2893,0.20299438
2894,0.2020156
2895,0.20060647
2896,0.2047493
2897,0.19578266
2898,0.19553874
2899,0.19790214
2900,0.19928405
2901,0.2033706
2902,0.20236114
2903,0.1996131
2904,0.20079777
2905,0.2047276
2906,0.20542583
2907,0.20073178
2908,0.19958863
2909,0.20154639
2910,0.20477447
2911,0.20505762
2912,0.20808464
2913,0.21530412
2914,0.20660761
2915,0.20317888
2916,0.20998043
2917,0.21210542
2918,0.21014895
2919,0.21223365
2920,0.20727783
2921,0.21241675
2922,0.20814759
2923,0.20594707
2924,0.21249525
2925,0.21722725
2926,0.21170403
2927,0.20723155
2928,0.2165016
2929,0.22073813
2930,0.21579482
2931,0.21578133
2932,0.2206994
2933,0.21699497
2934,0.2186348
2935,0.21593668
2936,0.21195859
2937,0.21861938
2938,0.22242792
2939,0.21674304
2940,0.22209342
2941,0.22049414
2942,0.2163566
2943,0.22488385
2944,0.21948975
2945,0.2198906
2946,0.22209361
2947,0.22255361
2948,0.22139448
2949,0.22032881
2950,0.22176813
2951,0.23000248
2952,0.2272209
2953,0.22521274
2954,0.22718942
2955,0.22573756
2956,0.22855476
2957,0.23131213
2958,0.23263122
2959,0.23294532
2960,0.23484008
2961,0.23600066
2962,0.22699222
2963,0.23035868
2964,0.2333792
2965,0.23475976
2966,0.23900038
2967,0.24148111
2968,0.2283508
2969,0.22880341
2970,0.23747769
2971,0.23164482
2972,0.22260523
2973,0.2300577
2974,0.22608551
2975,0.22908251
2976,0.23082773
2977,0.22667989
2978,0.22395205
2979,0.22841868
2980,0.22628905
2981,0.21450204
2982,0.21750362
2983,0.22270583
2984,0.22002105
2985,0.21641639
2986,0.21812065
2987,0.21596336
2988,0.21680585
2989,0.21734872
2990,0.21559182
2991,0.2130537
2992,0.20895387
2993,0.21091111
2994,0.20777825
2995,0.20932512
2996,0.20874085
2997,0.19948652
2998,0.21067987
2999,0.19805521
3000,0.19901124
3001,0.2057515
3002,0.20346828
3003,0.197453
3004,0.20151658
3005,0.20028612
3006,0.19672923
3007,0.19990148
3008,0.20292136
3009,0.19713977
3010,0.19920415
3011,0.20100966
3012,0.19355735
3013,0.19235605
3014,0.19546248
3015,0.19084115
3016,0.19159117
3017,0.18516903
3018,0.19007361
3019,0.19649889
3020,0.19521423
3021,0.19082575
3022,0.18992393
3023,0.18623225
3024,0.18647555
3025,0.18878101
3026,0.1891448
3027,0.187523
3028,0.18778485
3029,0.18776157
3030,0.18260364
3031,0.18070537
3032,0.18127388
3033,0.17830046
3034,0.18090373
3035,0.18733554
3036,0.18630622
3037,0.18319222
3038,0.181239
3039,0.17406338
3040,0.1560534
3041,0.14377311
3042,0.16500254
3043,0.18332392
3044,0.18220082
3045,0.18015967
3046,0.18111569
3047,0.17324048
3048,0.18077011
3049,0.1834812
3050,0.18194483
3051,0.18756531
3052,0.1718076
3053,0.18046913
3054,0.17671041
3055,0.17520796
3056,0.18137218
3057,0.18135817
3058,0.18315895
3059,0.17556268
3060,0.17172103
3061,0.17324431
3062,0.17633875
3063,0.1791143
3064,0.18135053
3065,0.17619035
3066,0.1723984
3067,0.17724563
3068,0.17937838
3069,0.16930126
3070,0.17206089
3071,0.18515371
3072,0.1772238
3073,0.1663421
3074,0.17190203
3075,0.18069255
3076,0.1627684
3077,0.17288026
3078,0.17178173
3079,0.17296924
3080,0.17719361
3081,0.1686594
3082,0.16927399
3083,0.17476054
3084,0.17212783
3085,0.17276156
3086,0.1754833
3087,0.17179933
3088,0.17548518
3089,0.16943106
3090,0.17293745
3091,0.17084177
3092,0.16430788
3093,0.16793026
3094,0.16459353
3095,0.15430175
3096,0.14115036
3097,0.1409131
3098,0.15387298
3099,0.16388112
3100,0.16431291
3101,0.17437299
3102,0.17077008
3103,0.16533612
3104,0.16789079
3105,0.16885342
3106,0.15911941
3107,0.16336212
3108,0.16902666
3109,0.16824384
3110,0.1550985
3111,0.13299099
3112,0.12956554
3113,0.15649901
3114,0.16480234
3115,0.16300738
3116,0.16252732
3117,0.16068563
3118,0.16585526
3119,0.16833265
3120,0.16008496
3121,0.16163376
3122,0.16946283
3123,0.16612434
3124,0.16944627
3125,0.17128035
3126,0.16235387
3127,0.1695976
3128,0.17678283
3129,0.16019328
3130,0.17431329
3131,0.1644339
3132,0.16689955
3133,0.16322005
3134,0.14627796
3135,0.13626152
3136,0.13726728
3137,0.16066638
3138,0.1672799
3139,0.16523643
3140,0.16559905
3141,0.16681173
3142,0.17260985
3143,0.17024362
3144,0.16419922
3145,0.16295677
3146,0.163077
3147,0.16092525
3148,0.16975746
3149,0.16547184
3150,0.1654289
3151,0.16610496
3152,0.1634644
3153,0.16395237
3154,0.17155856
3155,0.16903605
3156,0.16746454
3157,0.16340251
3158,0.16062713
3159,0.16585393
3160,0.16580795
3161,0.1682263
3162,0.16155289
3163,0.16127217
3164,0.16773082
3165,0.16491872
3166,0.15809266
3167,0.16225763
3168,0.16819204
3169,0.16713414
3170,0.16490631
3171,0.16864981
3172,0.16666013
3173,0.17136887
3174,0.16968513
3175,0.16421418
3176,0.16345353
3177,0.16841005
3178,0.16866222
3179,0.16542958
3180,0.1627454
3181,0.16238101
3182,0.16504288
3183,0.16764139
3184,0.16356078
3185,0.16878359
3186,0.16558807
3187,0.16333985
3188,0.16479993
3189,0.16114166
3190,0.1586649
3191,0.1659299
3192,0.16496934
3193,0.15892348
3194,0.16127835
3195,0.1701889
3196,0.15935269
3197,0.16101849
3198,0.15839368
3199,0.15496391
3200,0.15640551
3201,0.16070215
3202,0.16568397
3203,0.16288501
3204,0.16369125
3205,0.16342495
3206,0.16240147
3207,0.16466092
3208,0.16055687
3209,0.16119856
3210,0.16176324
3211,0.15842141
3212,0.14834177
3213,0.13958697
3214,0.15548486
3215,0.16668145
