wave,flux
3802.77001953125,0.21453169
3803.64477539062,0.16063656
3804.52197265625,0.09502959
3805.39721679687,0.046859626
3806.27270507812,0.029997692
3807.150390625,0.052634843
3808.02612304687,0.1285569
3808.904296875,0.18334839
3809.78051757812,0.22822435
3810.65893554688,0.20515412
3811.53564453125,0.14324172
3812.41259765625,0.2363997
3813.29174804687,0.20462647
3814.1689453125,0.27444822
3815.04833984375,0.3213706
3815.92602539062,0.33489546
3816.80590820313,0.3719883
3817.68408203125,0.3355591
3818.56225585937,0.32915524
3819.44287109375,0.32388574
3820.32153320312,0.35266784
3821.20239257812,0.40180305
3822.08154296875,0.42249158
3822.962890625,0.41170618
3823.84228515625,0.41031578
3824.72412109375,0.42412952
3825.60400390625,0.37596124
3826.48413085937,0.34646204
3827.36645507812,0.40267825
3828.24682617187,0.3903468
3829.12963867187,0.38857257
3830.01049804687,0.39180228
3830.89379882813,0.3941597
3831.77514648437,0.4162866
3832.65649414062,0.45193705
3833.54028320312,0.436621
3834.42236328125,0.4069347
3835.30639648438,0.41553944
3836.18872070312,0.4262323
3837.07348632812,0.42581183
3837.9560546875,0.40059462
3838.83911132812,0.2946812
3839.72436523437,0.18656176
3840.60766601563,0.19490823
3841.4931640625,0.24185921
3842.376953125,0.2421312
3843.26293945312,0.21386474
3844.14721679688,0.24873076
3845.03149414062,0.26617536
3845.91821289062,0.33270577
3846.80297851562,0.36506945
3847.68994140625,0.3281987
3848.5751953125,0.26456955
3849.46264648437,0.21915594
3850.34814453125,0.23519725
3851.23388671875,0.23756987
3852.1220703125,0.18397807
3853.00830078125,0.107193545
3853.89672851562,0.05286017
3854.783203125,0.01863204
3855.67211914063,0.046952877
3856.55908203125,0.058082167
3857.4462890625,0.09959723
3858.3359375,0.1607294
3859.22338867188,0.18114619
3860.11352539062,0.16807209
3861.00146484375,0.15420221
3861.89184570312,0.20605075
3862.7802734375,0.24398741
3863.66870117187,0.23493671
3864.55981445312,0.20705108
3865.44873046875,0.16754124
3866.34008789062,0.13266408
3867.22973632813,0.12350754
3868.12133789062,0.08872852
3869.01123046875,0.07233248
3869.9013671875,0.15130359
3870.79370117188,0.26846498
3871.68408203125,0.31498748
3872.57690429687,0.33854336
3873.4677734375,0.34921154
3874.36108398437,0.3471069
3875.25244140625,0.34414756
3876.14379882812,0.3511473
3877.03759765625,0.34616935
3877.9296875,0.31888062
3878.82373046875,0.2945769
3879.71606445312,0.28174207
3880.61083984375,0.2888006
3881.50366210937,0.33452296
3882.396484375,0.31644464
3883.29174804687,0.3426236
3884.18505859375,0.35695747
3885.08081054687,0.3487864
3885.974609375,0.3594109
3886.87060546875,0.3643744
3887.76489257812,0.36263564
3888.6591796875,0.35535273
3889.55590820312,0.35222846
3890.45068359375,0.37148815
3891.34790039062,0.3900066
3892.24291992188,0.3341181
3893.140625,0.30719018
3894.0361328125,0.3432237
3894.93408203125,0.3505742
3895.830078125,0.33825722
3896.72631835937,0.35837442
3897.625,0.34792426
3898.521484375,0.3413578
3899.42065429687,0.33747572
3900.31762695312,0.33220297
3901.21704101562,0.31643867
3902.11450195312,0.28889802
3903.01220703125,0.26359725
3903.912109375,0.208727
3904.81030273437,0.13131347
3905.71069335937,0.048146285
3906.609375,0.015190357
3907.51000976562,0.05704527
3908.40893554688,0.098726705
3909.30810546875,0.18804139
3910.20971679687,0.24327157
3911.10913085937,0.22101083
3912.01098632812,0.17938033
3912.9111328125,0.18717146
3913.81323242187,0.20255175
3914.71362304687,0.21128456
3915.6142578125,0.20353262
3916.51708984375,0.21000351
3917.41821289063,0.24579658
3918.32153320312,0.28561005
3919.22290039063,0.28811783
3920.12670898437,0.2906663
3921.02856445312,0.29144746
3921.9306640625,0.28880855
3922.8349609375,0.28692636
3923.7373046875,0.2920604
3924.64208984375,0.3063054
3925.54516601562,0.31820098
3926.4501953125,0.28693518
3927.353515625,0.25730193
3928.25708007812,0.22025427
3929.16284179688,0.15500441
3930.06665039062,0.14689144
3930.97314453125,0.19560811
3931.87744140625,0.2675632
3932.78393554688,0.3259405
3933.68872070312,0.33567795
3934.59375,0.31130278
3935.5009765625,0.33647794
3936.40625,0.34193748
3937.31420898437,0.3543568
3938.21997070313,0.31891772
3939.1279296875,0.2508178
3940.0341796875,0.23059025
3940.94067382813,0.27193254
3941.84936523438,0.31135765
3942.75610351562,0.3202836
3943.66528320312,0.3298303
3944.57250976562,0.3374778
3945.48217773437,0.32877663
3946.38989257813,0.3384387
3947.2978515625,0.3153372
